001.00	113,130,219,204,80,345,320,174
004.00	187,246,157,44,200,251,14,349
007.00	243,114,54,193,175,287,300,281
016.00	228,185,193,211,314
019.00	103,172,154,44,68,179,253,207
021.00	185,206,184,98,161,310,143
023.00	228,21,180,251,305
027.00	175,219,68,229,157,232,14,306
029.00	48,50,36,116,204,68,251
032.00	68,50,48,36,133,93,251
037.00	185,95,175,180,50,336,244,257
041.00	98,228,185,16,18,174
043.00	14,75,175,235,204,275
046.00	206,103,68,60,175,230,113,228
048.00	226,103,202,324
050.00	185,103,246,228,251,253,157
052.00	180,204,95,133,244,274
054.00	95,60,193,113,248,94,238,287
056.00	157,193,96,68,179,251,279,265
058.00	34,219,242,37,83,336,257
060.00	54,150,61,114,170,346,301
063.00	227,112,282,7,9,8
066.00	113,96,27,227,265,68,157
069.00	14,227,115,235,141,275,345
072.00	62,243,229,114,219,109
074.00	5,157,335
077.00	172,37,24,95,204,38
079.00	219,187,248,23,300,214,173
083.00	211,193,119,16,98,175,297,174
084.00	98,48,114,185,175,283
086.00	122,195,50,32,21,227,252,333
088.00	114,212,122,286,174,325,153
090.00	61,36,112,229,103,333
092.00	149,195,114,310,261,288,153
095.00	157,175,153,335
096.00	112,274,272,7,9,8
098.00	91,114,133,175,21,282,14
102.00	235,236,115,246,244,275,174
104.00	157,246,187,103,130,195,14
108.00	187,222,34,174,265,214,173,164
109.00	103,149,60,194,220,261
111.00	242,179,157,68,222,14,174,306
113.00	217,118,215,312,164
114.00	175,93,72,115,133,73,267
115.00	23,193,116,219,50,68,306,164
116.00	175,62,190,50,150,82,225
118.00	60,114,56,214,300
122.00	248,95,102,244,252,271
123.00	68,219,226,13,179,113,203,318
127.00	31,175,206,185
131.00	193,164,321,287,349,174,214,32
133.00	204,175,203,174,321,273
138.00	61,62,21,48,114,157,191
140.00	61,62,229,91,175,282,109
142.00	18,228,193,211,225,174
143.00	122,204,38,174,90,164
147.00	113,54,114,48,225,349
152.00	22,73,68,246,175,267,275,320
155.00	154,98,179,37,193,343,336,306
158.00	242,37,56,246,157,300,346,337
161.00	38,228,163,116,179,164,271,274
163.00	119,48,185,17,18,143,297
165.00	60,117,318
167.00	60,50,49,226,228,324
170.00	175,103,133
172.00	179,117,217,227,3,273,268
173.00	217,118,133,187,150,102,273,164
174.00	195,217,185,273,313
175.00	217,119,64,193,248,164,244
177.00	114,65,98,185,211,244,297,287
179.00	36,34,219,103,115,316,268
183.00	113,217,133,248,187,195,48,164
185.00	120
187.00	93,227,38,115,133,270,244
190.00	68,103,228,97,180,21,3,251
191.00	320,227,73,267,174,270
193.00	18,179,141,324,318
194.00	34,246,219,174,300,254,256,255
198.00	18,65,119,17,143,109,297,195
200.00	103,194,244,286
203.00	36,133,193,248,251,244,273,277
204.00	115,42,175,129,68,328
206.00	117,246,157,44,29,310,174
207.00	232,17,13,68,328
209.00	118,185,115,217,242,215,173,265
211.00	175,114,61,48,310
213.00	230
214.00	106,117,175,206
215.00	68,180,193,115,44,306,252
216.00	242,36,69,68,232,313,281,214
218.00	151,257
220.00	36,44,34,157,246,341,333,38
222.00	157,103,54,133,112,275,109,333
223.00	62,190,48,114,103,86,350
225.00	62,98,248,150,229,301
226.00	239,56,114,21,300,157
227.00	65,228,18,143,174
228.00	83,99,228,68,180,179,251,261
231.00	116,34,246,173,68,90
234.00	180,50,44,207,244,326
236.00	229,136,183,170,270
238.00	96,244,252,273,8
239.00	2,112,27,96,238,7,8
240.00	2,5,112,103,238,9
241.00	217,179,69,203,244,174,270,214
246.00	228,23,200,116,246,349,174
252.00	242,300,283,73,225,306
255.00	68,179,203,207,157,265
258.00	287,253,174,23,301,243
261.00	310,305,343,43,281
263.00	204,228,164,321,271
270.00	235,75,230,73,175,55
273.00	73,133,98,13,36,206
290.00	203,185,16,318
276.00	228,48,287,119,99,143
285.00	313,207,204,206,270
327.00	227,157,274,50,226,273,271,265
278.00	54,239,97,16,346
283.00	193,341,60,56,170
320.00	38,37,207,173,214,174,90,321
300.00	270,244,253,313,273,226,164,321
352.00	50,277,271
299.00	222,205,153
324.00	284,203,214,281
302.00	244,105,236
339.00	37,250,209
370.00	150,48,346,300
341.00	300,283,34,246
349.00	243,225,300,95,113,109
318.00	56,38,37
328.00	116,98,16
296.00	185,197,193,270,238,279,223,68
309.00	242,29,253,174,129
322.00	336,184,34,205,111,23
363.00	346,254,256,255,281,157,174,90
331.00	320,51,298,223,68
361.00	335,191
298.00	227,47,287,21,321
325.00	248,326,164,271
311.00	164,273
312.00	164,273
303.00	14,206,305,244,246,321
307.00	7,9,8,193,252,226,223
333.00	97,114,228,99
355.00	286,194,220,288,262,185
315.00	191,235,42,178
287.00	228,163,34,173,306,174,214
316.00	138,151,123,220
357.00	29,21,13,73,267
293.00	36,173,207,326,265
366.00	287,300,34,48,112,109
359.00	226,185,38,277,174,164
353.00	50,194,193,310,286
336.00	254,256,255,34
335.00	175,24,13,68,46,174
369.00	222,130,346,133,214,157
304.00	283,34,23,265
351.00	248,244
313.00	226,318,271
314.00	226,318,74
345.00	112,105,243,157
347.00	229,282,14,157
280.00	50,261,212,262,194
371.00	56,37,82,239,349
358.00	50,174,95,138
