000.00	
001.00	14,34,38,102,164
002.00	14,34,38,102,164
003.00	14,34,38,102,164
004.00	5,14,25,34,38,68,69,102,157,164
005.00	5,14,25,34,38,68,69,102,157,164
006.00	5,14,25,34,38,68,69,102,157,164
007.00	5,25,34,38,68,69,102,164
008.00	5,25,34,38,68,69,102,164
009.00	5,25,34,38,68,69,102,164
010.00	
011.00	
012.00	38,102,138,164
013.00	
014.00	
015.00	14,38,102,164
016.00	38,102,164
017.00	38,102,164
018.00	38,102,164
019.00	34,38,68,102,86,164
020.00	34,38,68,102,86,164
021.00	38,102,164
022.00	38,102,164
023.00	34,38,102,157,164
024.00	34,38,102,157,164
025.00	5,25,34,38,68,69,102,86,164
026.00	5,25,34,38,68,69,102,86,164
027.00	14,34,38,68,69,102,157,164
028.00	14,34,38,68,69,102,157,164
029.00	34,38,68,102,164
030.00	34,38,68,102,164
031.00	5,25,34,38,68,69,102,157,164
032.00	34,38,68,102,164
033.00	34,38,68,102,164
034.00	5,25,34,38,68,69,102,157,164
035.00	5,25,34,38,68,69,102,118,135,138,86,164
036.00	5,25,34,38,68,69,102,118,135,138,86,164
037.00	34,38,102,164
038.00	34,38,102,164
039.00	5,25,34,38,68,69,102,138,86,164
040.00	5,25,34,38,68,69,102,138,86,164
041.00	38,102,164
042.00	38,102,164
043.00	14,38,102,164
044.00	14,38,102,164
045.00	14,34,38,102,164
046.00	14,34,38,68,102,164
047.00	14,34,38,68,102,164
048.00	38,102,164
049.00	38,102,164
050.00	34,38,102,157,164
051.00	34,38,102,157,164
052.00	34,38,102,138,164
053.00	34,38,102,138,164
054.00	5,25,34,38,68,69,102,164
055.00	5,25,34,38,68,69,102,164
056.00	5,25,34,38,68,69,102,118,157,164
057.00	5,25,34,38,68,69,102,118,157,164
058.00	34,38,102,164
059.00	34,38,102,164
060.00	34,38,102,164
061.00	5,25,34,38,68,69,102,118,164
062.00	5,25,34,38,68,69,102,118,164
063.00	5,25,34,38,68,69,102,118,138,86,164
064.00	5,25,34,38,68,69,102,118,138,86,164
065.00	5,25,34,38,68,69,102,118,138,86,164
066.00	5,25,34,38,68,69,102,118,157,164
067.00	5,25,34,38,68,69,102,118,157,164
068.00	5,25,34,38,68,69,102,118,157,164
069.00	14,38,102,164
070.00	14,38,102,164
071.00	14,34,38,102,164
072.00	14,38,102,164
073.00	14,38,102,164
074.00	5,34,38,68,69,102,118,153,157,164
075.00	5,34,38,68,69,102,118,153,157,164
076.00	5,25,34,38,68,69,102,118,153,157,164
077.00	34,38,102,164
078.00	34,38,102,164
079.00	34,38,102,138,86,164
080.00	5,25,34,38,68,69,102,138,86,164
081.00	38,102,86,164
082.00	38,102,86,164
083.00	14,34,38,102,164
084.00	34,38,102,164
085.00	34,38,102,164
086.00	34,38,102,164
087.00	34,38,102,164
088.00	34,102,153,164
089.00	34,102,153,164
090.00	38,102,153,164
091.00	38,102,153,164
092.00	102,138,153,164
093.00	102,138,153,164
094.00	5,25,34,38,68,69,102,118,138,153,164
095.00	34,38,102,153,157,164
096.00	5,25,34,38,68,69,102,118,138,86,164
097.00	5,25,34,38,68,69,102,118,138,86,164
098.00	14,34,38,102,164
099.00	14,34,38,102,164
100.00	102,86,153,164
101.00	102,86,153,164
102.00	38,102,138,153,164
103.00	38,102,138,153,164
104.00	5,14,25,34,38,68,69,102,157,164
105.00	5,14,25,34,38,68,69,102,157,164
106.00	5,25,34,38,68,69,102,118,157,164
107.00	5,25,34,38,68,69,102,118,157,164
108.00	5,14,25,34,38,68,69,102,138,157,164
109.00	102,153,164
110.00	102,153,164
111.00	14,34,38,68,102,157,164
112.00	5,14,25,34,38,68,69,102,157,164
113.00	5,25,34,38,68,69,102,118,135,138,86,164
114.00	14,34,38,102,164
115.00	5,25,34,38,68,69,102,157,164
116.00	38,102,164
117.00	38,102,164
118.00	38,102,164
119.00	38,102,164
120.00	38,102,86,164
121.00	38,102,138,86,164
122.00	5,25,34,38,68,69,102,118,138,86,164
123.00	14,38,68,102,164
124.00	5,25,34,38,68,69,102,118,138,164
125.00	5,25,34,38,68,69,102,86,164
126.00	5,25,34,38,68,69,102,164
127.00	14,34,38,69,102,157,164
128.00	34,38,102,164
129.00	
130.00	34,38,102,86,164
131.00	34,38,102,138,164
132.00	
133.00	34,38,102,164
134.00	34,38,102,164
135.00	34,38,102,86,164
136.00	34,38,102,164
137.00	38,102,138,86,164
138.00	34,38,102,157,164
139.00	34,38,69,102,157,164
140.00	34,38,102,157,164
141.00	14,25,34,38,69,102,157,164
142.00	38,102,157,164
143.00	5,25,34,38,68,69,102,118,157,164
144.00	38,102,164
145.00	38,102,86,164
146.00	38,102,164
147.00	34,38,102,86,164
148.00	34,38,102,86,164
149.00	34,38,102,86,164
150.00	5,25,34,38,68,69,102,118,138,86,164
151.00	5,14,25,34,38,68,69,102,118,135,138,86,153,157,164
152.00	14,34,38,68,102,164
153.00	14,34,38,68,102,164
154.00	14,34,38,68,102,164
155.00	34,38,102,164
156.00	34,38,102,164
157.00	5,25,34,38,68,69,102,157,164
158.00	5,14,25,34,38,68,69,102,157,164
159.00	5,14,25,34,38,68,69,102,157,164
160.00	5,14,25,34,38,68,69,102,157,164
161.00	34,38,102,164
162.00	34,38,102,164
163.00	38,102,138,164
164.00	38,102,138,164
165.00	5,14,38,102,164
166.00	5,14,38,102,164
167.00	34,38,102,164
168.00	34,38,102,164
169.00	38,102,164
170.00	38,102,86,164
171.00	38,102,86,164
172.00	5,25,34,38,68,69,102,86,164
173.00	5,25,34,38,68,69,102,118,135,138,86,164
174.00	5,25,34,38,68,69,102,138,86,164
175.00	5,25,34,38,68,69,102,118,135,138,86,164
176.00	5,25,34,38,68,69,102,118,135,138,86,164
177.00	38,102,138,86,164
178.00	38,102,138,86,164
179.00	34,38,102,86,164
180.00	5,25,34,38,68,69,102,86,164
181.00	5,25,34,38,68,69,102,86,164
182.00	14,38,102,164
183.00	5,25,34,38,69,102,164
184.00	5,25,34,38,69,102,164
185.00	5,25,34,38,68,69,102,153,157,164
186.00	5,25,34,38,68,69,102,118,164
187.00	14,38,102,164
188.00	14,38,102,164
189.00	14,38,102,164
190.00	5,25,34,38,68,69,102,118,138,86,164
191.00	14,38,102,164
192.00	14,38,102,164
193.00	38,102,138,164
194.00	34,38,102,164
195.00	5,25,34,38,68,69,102,164
196.00	34,38,102,138,164
197.00	34,38,102,138,164
198.00	38,102,138,86,164
199.00	5,25,34,38,68,69,102,138,86,164
200.00	38,102,138,86,164
201.00	
202.00	
203.00	34,38,102,138,86,164
204.00	34,38,68,102,153,157,164
205.00	34,38,68,102,153,157,164
206.00	34,38,68,102,138,86,157,164
207.00	14,38,68,102,138,157,164
208.00	34,38,102,153,157,164
209.00	5,25,34,38,68,69,102,118,86,164
210.00	5,25,34,38,68,69,102,118,86,157,164
211.00	14,38,102,86,164
212.00	14,38,68,102,164
213.00	34,38,102,157,164
214.00	14,34,38,68,69,102,157,164
215.00	14,38,68,102,138,164
216.00	5,14,25,34,38,68,69,102,118,164
217.00	5,14,25,34,38,68,69,102,118,157,164
218.00	34,38,102,157,164
219.00	34,38,102,157,164
220.00	34,38,102,157,164
221.00	34,38,102,157,164
222.00	34,38,102,153,157,164
223.00	38,102,86,164
224.00	38,69,102,86,164
225.00	5,25,34,38,68,69,102,164
226.00	34,38,102,164
227.00	38,68,102,157,164
228.00	34,38,68,102,138,164
229.00	34,38,68,102,138,164
230.00	34,38,102,164
231.00	34,38,68,102,164
232.00	34,38,68,102,157,164
233.00	38,102,138,86,164
234.00	34,38,102,138,86,164
235.00	
236.00	25,34,38,68,69,102,157,164
237.00	25,34,38,68,69,102,157,164
238.00	5,25,34,38,68,69,102,118,138,164
239.00	5,25,34,38,68,69,102,86,164
240.00	5,25,34,38,68,69,102,164
241.00	5,25,34,38,68,69,102,118,86,157,164
242.00	5,25,34,38,68,69,102,118,135,138,86,164
243.00	34,38,102,86,164
244.00	34,38,102,164
245.00	34,38,102,164
246.00	34,38,102,157,164
247.00	34,38,102,157,164
248.00	5,25,34,38,68,69,102,86,157,164
249.00	34,38,102,138,86,164
250.00	38,102,138,86,164
251.00	14,38,102,118,138,164
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
000.00	
252.00	5,14,25,34,38,68,69,102,164
253.00	5,14,25,34,38,68,69,102,164
254.00	5,14,25,34,38,68,69,102,164
255.00	5,14,25,34,38,68,69,102,157,164
256.00	5,14,25,34,38,68,69,102,157,164
257.00	5,14,25,34,38,68,69,102,157,164
258.00	34,38,102,164
259.00	5,25,34,38,68,69,102,157,164
260.00	5,25,34,38,68,69,102,157,164
261.00	34,38,68,102,164
262.00	34,38,68,102,164
263.00	34,38,102,86,164
264.00	34,38,102,86,164
265.00	
266.00	
267.00	38,102,164
268.00	
269.00	38,102,164
270.00	14,34,38,102,164
271.00	14,34,38,102,164
272.00	5,14,25,34,38,68,69,102,118,164
273.00	14,34,38,102,153,164
274.00	14,25,34,38,102,153,164
275.00	14,25,34,38,102,153,164
290.00	38,102,164
291.00	14,38,102,164
292.00	38,102,138,164
276.00	38,68,102,164
277.00	38,68,102,164
285.00	14,34,38,102,164
286.00	5,14,25,34,38,68,69,102,164
327.00	5,25,34,38,68,69,102,118,138,157,164
278.00	38,102,164
279.00	38,102,164
283.00	38,102,164
284.00	38,102,164
320.00	34,38,102,164
321.00	34,38,102,164
300.00	34,38,102,138,86,164
301.00	34,38,102,138,86,164
352.00	5,25,34,38,68,69,102,118,86,157,164
343.00	38,102,138,153,157,164
344.00	38,102,138,153,157,164
299.00	34,38,102,86,153,157,164
324.00	34,38,102,153,157,164
302.00	5,25,34,38,68,69,102,118,138,164
339.00	38,102,164
340.00	38,102,157,164
370.00	38,102,164
341.00	14,34,38,68,102,164
342.00	14,34,38,68,102,164
349.00	38,102,164
350.00	34,38,102,164
318.00	38,102,164
319.00	38,102,164
328.00	34,38,102,157,164
329.00	34,38,102,157,164
330.00	34,38,102,157,164
296.00	5,25,34,38,68,69,102,118,157,164
297.00	5,25,34,38,68,69,102,118,157,164
