001	33,45,0,0
002	33,45,73,0
003	33,45,73,22
004	10,45,0,0
005	10,45,52,0
006	10,45,52,43
007	33,39,0,0
008	33,39,145,0
009	33,39,145,55
010	33,81,0,0
011	106,0,0,0
012	93,0,0,0
013	40,81,0,0
014	106,0,0,0
015	31,0,0,0
016	16,0,0,0
017	16,28,0,0
018	16,28,98,0
019	33,39,0,0
020	33,39,98,0
021	64,45,0,0
022	64,45,43,0
023	35,43,0,0
024	35,43,40,0
025	84,45,0,0
026	84,45,86,0
027	10,0,0,0
028	10,28,0,0
029	45,33,0,0
030	45,33,10,0
031	33,10,39,34
032	43,33,0,0
033	43,33,30,0
034	33,30,40,37
035	1,45,0,0
036	47,3,107,118
037	52,39,0,0
038	52,39,98,46
039	47,0,0,0
040	47,50,111,3
041	141,0,0,0
042	141,103,44,0
043	71,0,0,0
044	71,77,78,0
045	78,79,51,80
046	10,0,0,0
047	10,78,141,0
048	33,50,0,0
049	33,50,77,141
050	10,0,0,0
051	10,45,91,0
052	10,45,0,0
053	10,45,44,103
054	10,0,0,0
055	10,39,50,0
056	10,43,0,0
057	10,43,2,154
058	44,46,0,0
059	46,52,43,36
060	145,0,0,0
061	145,95,55,0
062	95,55,3,34
063	100,0,0,0
064	100,93,50,0
065	100,93,50,0
066	2,0,0,0
067	2,67,43,0
068	2,67,43,0
069	22,74,0,0
070	22,74,35,0
071	79,78,51,75
072	51,0,0,0
073	51,48,35,0
074	33,0,0,0
075	33,111,0,0
076	33,111,0,0
077	52,0,0,0
078	52,39,23,45
079	93,0,0,0
080	93,50,29,0
081	33,0,0,0
082	33,49,84,0
083	64,28,0,0
084	64,0,0,0
085	64,45,31,0
086	29,0,0,0
087	29,45,62,0
088	1,50,0,0
089	1,50,139,0
090	33,110,0,0
091	110,48,128,62
092	122,109,101,0
093	122,109,101,0
094	122,109,101,0
095	33,103,0,0
096	1,95,0,0
097	1,95,50,93
098	145,43,0,0
099	145,43,11,0
100	33,103,0,0
101	33,103,49,0
102	140,95,0,0
103	140,95,0,0
104	125,45,0,0
105	125,45,43,116
106	24,96,0,0
107	4,97,0,0
108	35,48,0,0
109	33,123,0,0
110	33,123,124,0
111	30,0,0,0
112	30,23,39,31
113	1,3,0,0
114	132,20,0,0
115	4,99,0,0
116	145,0,0,0
117	145,108,0,0
118	64,39,0,0
119	64,39,48,0
120	33,0,0,0
121	33,55,106,0
122	93,112,0,0
123	98,0,0,0
124	1,142,0,0
125	98,43,0,0
126	52,0,0,0
127	11,0,0,0
128	33,0,0,0
129	150,0,0,0
130	44,82,43,56
131	55,45,0,0
132	144,0,0,0
133	33,28,0,0
134	33,28,98,55
135	33,28,98,84
136	33,28,98,52
137	33,159,160,0
138	55,110,0,0
139	55,110,30,0
140	10,106,0,0
141	10,106,71,0
142	17,97,0,0
143	29,133,156,0
144	64,58,0,0
145	84,65,0,0
146	64,83,0,0
147	35,43,0,0
148	35,43,86,0
149	35,43,86,97
150	93,50,129,94
138	65,172,65,80
151	1,0,0,0
