012.00	94,234,79,332
015.00	188,226,41,14
017.00	17,287,211,297
020.00	162,287,184,158
021.00	206,226,43,332
024.00	188,287,137,44
037.00	257,204,52,91
046.00	147,287,163,206
049.00	318,287,164,94
051.00	89,204,201,161
052.00	163,47,6,44
055.00	127,204,244,280
057.00	238,270,116,179
058.00	53,204,44,36
062.00	56,270,240,280
070.00	345,234,188,230
078.00	76,226,241,53
082.00	38,287,240,87
083.00	163,226,14,332
085.00	65,226,97,161
086.00	57,270,219,58
088.00	188,270,247,107
090.00	36,287,57,62
097.00	94,226,96,247
100.00	243,287,209,129
103.00	94,287,95,246
105.00	89,47,14,157
106.00	136,287,170,25
107.00	5,270,170,327
108.00	38,270,111,205
112.00	224,270,184,89
113.00	85,186,135,285
114.00	76,234,241,275
115.00	89,47,39,146
121.00	127,287,58,105
122.00	94,266,227,9
123.00	13,234,318,163
125.00	238,266,86,85
126.00	126,266,238,9
127.00	12,270,206,66
128.00	89,287,39,34
131.00	56,215,240,59
143.00	90,287,174,34
144.00	326,215,114,58
145.00	326,226,319,85
146.00	326,234,261,53
149.00	63,215,349,89
165.00	60,287,332,48
167.00	91,287,324,101
175.00	266,161,246,270
177.00	248,226,101,332
179.00	34,215,84,86
204.00	42,287,191,68
216.00	216,287,122,232
219.00	257,287,89,53
220.00	246,204,54,341
228.00	185,204,52,46
249.00	354,56,297,89
261.00	91,215,305,336
273.00	202,287,331,290
277.00	143,226,97,263
280.00	351,47,115,93
285.00	206,287,72,78
296.00	280,287,292,317
299.00	85,270,86,157
301.00	290,186,213,351
302.00	247,270,185,105
303.00	206,47,11,334
310.00	87,287,240,44
315.00	345,186,320,73
316.00	351,47,124,92
318.00	352,287,184,44
322.00	36,204,91,52
334.00	225,215,76,332
335.00	280,287,68
337.00	94,226,240,317
338.00	94,226,241,322
343.00	317,287,189,60
354.00	185,270,247,174
355.00	247,270,310,109
361.00	352,47,44,196
363.00	62,204,55,189
373.00	337,287,349,332
