001.00	113,130,219,204,80,345,320,174,275,267,133,437,438,124
004.00	187,246,157,44,200,251,14,349,242,407,232,394,68
007.00	243,114,54,193,175,287,300,281,330,252,392,453,323
016.00	228,185,193,211,314,403,413,253
019.00	103,172,154,44,68,179,253,207,387,382
021.00	185,206,184,98,161,310,143,18,253,297
023.00	228,21,180,251,305,184,342,50,415
027.00	175,219,68,229,157,232,14,306,400,341
029.00	48,50,36,116,204,68,251,228,130
032.00	68,50,48,36,133,93,251,389,457
037.00	185,95,175,180,50,336,244,257,394,326,412,384
041.00	98,228,185,16,18,174,417,95,428,413
043.00	14,75,175,235,204,275,321,298
046.00	206,103,68,60,175,230,113,228,232,450,440,97
048.00	226,103,202,324,97,234,390,450
050.00	185,103,246,228,251,253,157,426,310,179
052.00	180,204,95,133,244,274,316,175,387,386,39
054.00	95,60,193,113,248,94,238,287,109,281,426,227
056.00	157,193,96,68,179,251,279,265,370,227
058.00	34,219,242,37,83,336,257,38,394,234
060.00	54,150,61,114,170,346,301,341,287,283,227
063.00	227,112,282,7,9,8,379,385
066.00	113,96,27,227,265,68,157,370,7,9,8,418,379
069.00	14,227,115,235,141,275,345,388,321,311
072.00	62,243,229,114,219,109,282,367,330
074.00	5,157,335,359,175,174
077.00	172,37,24,95,204,38,32,234
079.00	219,187,248,23,300,214,173,382,335,428
083.00	211,193,119,16,98,175,297,174,343,189,400,348
084.00	98,48,114,185,175,283,119,413
086.00	122,195,50,32,21,227,252,333,324,254,256,255
088.00	114,212,122,286,174,325,153,425,254,256,255
090.00	61,36,112,229,103,333,341,350
092.00	149,195,114,310,261,288,153,7,8,9,50
095.00	157,175,153,335,111,205,350
096.00	112,274,272,7,9,8,417,260,427,385
098.00	91,114,133,175,21,282,14,321,246,97
102.00	235,236,115,246,244,275,174,267,381,437,384
104.00	157,246,187,103,130,195,14,24,442,197
108.00	187,222,34,174,265,214,173,164,133,359,330
109.00	103,149,60,194,220,261,288,180,174
111.00	242,179,157,68,222,14,174,306,407,423,424,422,130
113.00	217,118,215,312,164,68,270,356,426
114.00	175,93,72,115,133,73,267,283,437,384
115.00	23,193,116,219,50,68,306,164,38,283,359
116.00	175,62,190,50,150,82,225,324,13,330
118.00	60,114,56,214,300,189,401,34
122.00	248,95,102,244,252,271,109,358,298,417
123.00	68,219,226,13,179,113,203,318,405,400
127.00	31,175,206,185,98,370,364
131.00	193,164,321,287,349,174,214,32,246,250,90
133.00	204,175,203,174,321,273,281,313,343,197
138.00	61,62,21,48,114,157,191,282,378,390,330
140.00	61,62,229,91,175,282,109,341,196,103
142.00	18,228,193,211,225,174,372
143.00	122,204,38,174,90,164,18,228,68
147.00	113,54,114,48,225,349,407,245
152.00	22,73,68,246,175,267,275,320,437,312,378,34
155.00	154,98,179,37,193,343,336,306,38,24,394,326
158.00	242,37,56,246,157,300,346,337,8,232,349,453
161.00	38,228,163,116,179,164,271,274,387,204,343
163.00	119,48,185,17,18,143,297,97,101
165.00	60,117,318,405,103,227,282,450
167.00	60,50,49,226,228,324,390,398
170.00	175,103,133,60,250,97,54
172.00	179,117,217,227,3,273,268,252,9,321,175
173.00	217,118,133,187,150,102,273,164,313,343,312
174.00	195,217,185,273,313,387,343,356
175.00	217,119,64,193,248,164,244,417,375,381,326
177.00	114,65,98,185,211,244,297,287,428,389
179.00	36,34,219,103,115,316,268,260,28
183.00	113,217,133,248,187,195,48,164,453,276,287,34
185.00	120,29,106,111,205,328
187.00	93,227,38,115,133,270,244,312,388
190.00	68,103,228,97,180,21,3,251,252,343,340
191.00	320,227,73,267,174,270,275,230
193.00	18,179,141,324,318,364,185,228
194.00	34,246,219,174,300,254,256,255,68,227,24,105
198.00	18,65,119,17,143,109,297,195,375,103,185,413
200.00	103,194,244,286,262,389,425,174,180,466,417
203.00	36,133,193,248,251,244,273,277,24,243,13
204.00	115,42,175,129,68,328,279,38,390,379
206.00	117,246,157,44,29,310,174,376,277,173,97
207.00	232,17,13,68,328,97,226,38,364,400,440,379
209.00	118,185,115,217,242,215,173,265,370,423,424,422
211.00	175,114,61,48,310,324,398,453
213.00	230,282,270,367,328,189
214.00	106,117,175,206,279,228,38
215.00	68,180,193,115,44,306,252,458,386,228,420,8,274
216.00	242,36,69,68,232,313,281,214,238,38,370,400,187
218.00	151,257,174,108,262,254,255,256
220.00	36,44,34,157,246,341,333,38,90,174,341
222.00	157,103,54,133,112,275,109,333,267,392,174
223.00	62,190,48,114,103,86,350,173,175,323
225.00	62,98,248,150,229,301,420,8,252
226.00	239,56,114,21,300,157,243,346,150
227.00	65,228,18,143,174,413,372,385
228.00	83,99,228,68,180,179,251,261,424,422,417,386,364
231.00	116,34,246,173,68,90,283,420,457
234.00	180,50,44,207,244,326,37,24,428,224
236.00	229,136,183,170,270,68,410,418
238.00	96,244,252,273,8,357,417
239.00	2,112,27,96,238,7,8,223,364
240.00	2,5,112,103,238,9,183,223,394,187
241.00	217,179,69,203,244,174,270,214,146,359,38,386
246.00	228,23,200,116,246,349,174,334,372,442
252.00	242,300,283,73,225,306,388,24,320,235,345,437,13
255.00	68,179,203,207,157,265,306,226,97,400,387,364,297
258.00	287,253,174,23,301,243,68,246,250,44,38,426,281,124
261.00	310,305,343,43,281,389,423,424,422,382
263.00	204,228,164,321,271,270,189
270.00	235,75,230,73,175,55,321,68
273.00	73,133,98,13,36,206,388,417,384
276.00	228,48,287,119,99,143,18,413
278.00	54,239,97,16,346,392,282
280.00	50,261,212,262,194,288,425,109,227
283.00	193,341,60,56,170,324,450
285.00	313,207,204,206,270,388,358,402
287.00	228,163,34,173,306,174,214,359,400
290.00	203,185,16,318,405,400,450
293.00	36,173,207,326,265,108,283,359
